"caller_id","callee_id","date","time","call_duration","cell_id","imei"
"76989815350","49899815432","20080302","17:44:18","8","08E1","3516490107724487"
"76989815350","49899815432","20080303","14:49:38","49","08E1","3516490107724487"
"76989815350","49899815432","20080303","16:38:05","45","08F5","3516490107724487"
"76989815350","49899815432","20080303","20:30:46","33","092F","3516490107724487"
"76989815350","49899815432","20080306","11:25:24","71","092F","3516490107724487"
"76989815350","49899815432","20080306","11:40:42","88","092F","3516490107724487"
"76989815350","49899815432","20080307","10:04:57","24","09BB","3516490107724487"
"76989815350","49899815432","20080306","17:08:57","7","0A47","3516490107724487"
"76989815350","49899815432","20080306","10:04:37","42","0A8E","3516490107724487"
"76989815350","49899815432","20080302","15:24:54","28","0A97","3516490107724487"
"76989815350","49899815432","20080301","08:17:17","59","0AFC","3516490107724487"
"76989815350","49899815432","20080301","17:17:47","31","0AFC","3516490107724487"
"76989815350","49899815432","20080302","11:46:16","29","0AFC","3516490107724487"
"76989815350","49899815432","20080304","06:59:37","54","0AFC","3516490107724487"
"76989815350","49899815432","20080304","11:10:26","23","0AFC","3516490107724487"
"76989815350","49899815432","20080306","18:13:38","28","0AFC","3516490107724487"
"76989815350","49899815432","20080306","09:58:01","26","0B7F","3516490107724487"
"76989815350","49899815432","20080304","10:13:05","111","13BB","3516490107724487"
"76989815350","49899815432","20080302","10:57:23","14","1B77","3516490107724487"
"76989815350","49899815432","20080304","09:24:20","69","1C05","3516490107724487"
"76989815350","49899815432","20080306","14:23:15","36","1C9A","3516490107724487"
"76989815350","49899815432","20080306","09:02:16","27","1C9A","3516490107724487"
"76989815350","49899815432","20080306","11:13:53","13","1C9B","3516490107724487"
"76989815350","49899815432","20080302","10:54:50","68","1CAE","3516490107724487"
"76989815350","49899815432","20080307","15:59:33","108","1CF4","3516490107724487"
"76989815350","51579815338","20080301","11:45:43","41","08E1","3516490107724487"
"76989815350","51579815338","20080302","09:50:07","25","0AF2","3516490107724487"
"76989815350","51579815338","20080302","10:06:34","36","1C8F","3516490107724487"
"76989815350","52529310538","20080303","08:49:02","50","07DC","3516490107724487"
"76989815350","52810200301","20080304","10:29:20","27","265","3516490107724487"
"76989815350","52810200301","20080307","15:33:05","17","07DB","3516490107724487"
"76989815350","56340200802","20080303","11:12:07","10","08B7","3516490107724487"
"76989815350","58625818337","20080302","08:22:33","31","930","3516490107724487"
"76989815350","58625818337","20080302","09:46:57","18","0AF1","3516490107724487"
"76989815350","58625818337","20080303","16:55:56","10","0B7E","3516490107724487"
"76989815350","58874715533","20080303","09:00:10","14","07DB","3516490107724487"
"76989815350","60608815334","20080304","11:19:51","30","930","3516490107724487"
"76989815350","60608815334","20080304","16:20:14","318","930","3516490107724487"
"76989815350","60608815334","20080304","18:22:16","70","930","3516490107724487"
"76989815350","60608815334","20080304","18:13:40","240","930","3516490107724487"
"76989815350","60608815334","20080307","09:18:04","14","07DB","3516490107724487"
"76989815350","60608815334","20080307","08:33:09","47","07DD","3516490107724487"
"76989815350","60608815334","20080307","08:36:49","180","07DD","3516490107724487"
"76989815350","60608815334","20080307","09:08:57","14","08DF","3516490107724487"
"76989815350","60608815334","20080304","11:21:55","18","092F","3516490107724487"
"76989815350","60608815334","20080306","19:36:10","280","0AFC","3516490107724487"
"76989815350","61069815350","20080303","14:23:48","29","07DC","3516490107724487"
"76989815350","62738815438","20080306","16:06:12","18","860","3516490107724487"
"76989815350","62738815438","20080306","15:54:57","155","091D","3516490107724487"
"76989815350","65118316558","20080306","08:02:18","1","930","3516490107724487"
"76989815350","65118316558","20080306","08:02:35","33","930","3516490107724487"
"76989815350","65285818338","20080304","11:17:22","14","930","3516490107724487"
"76989815350","65285818338","20080304","11:20:47","29","930","3516490107724487"
"76989815350","65285818338","20080304","11:12:27","42","930","3516490107724487"
"76989815350","65285818338","20080304","14:49:29","177","930","3516490107724487"
"76989815350","65285818338","20080304","18:19:24","152","930","3516490107724487"
"76989815350","65285818338","20080306","18:34:40","12","930","3516490107724487"
"76989815350","65285818338","20080306","18:01:52","121","930","3516490107724487"
"76989815350","65285818338","20080306","18:28:47","88","930","3516490107724487"
"76989815350","65285818338","20080304","10:20:56","63","03D6","3516490107724487"
"76989815350","65285818338","20080307","07:58:05","24","07DC","3516490107724487"
"76989815350","65285818338","20080307","08:35:50","39","07DD","3516490107724487"
"76989815350","65285818338","20080307","08:40:05","55","07DD","3516490107724487"
"76989815350","65285818338","20080304","11:24:39","14","092F","3516490107724487"
"76989815350","65285818338","20080307","09:02:00","45","092F","3516490107724487"
"76989815350","65285818338","20080304","14:42:27","92","0AFC","3516490107724487"
"76989815350","65285818338","20080306","19:48:26","47","0AFC","3516490107724487"
"76989815350","65739815439","20080304","10:27:40","46","265","3516490107724487"
"76989815350","65739815439","20080304","15:33:34","106","930","3516490107724487"
"76989815350","65739815439","20080305","14:39:07","104","930","3516490107724487"
"76989815350","65739815439","20080304","11:23:30","6","092F","3516490107724487"
"76989815350","66630600303","20080303","13:45:11","39","08E1","3516490107724487"
"76989815350","66868410538","20080303","08:57:20","67","07FA","3516490107724487"
"76989815350","66880900306","20080306","14:01:32","626","821","3516490107724487"
"76989815350","66880900306","20080305","13:16:13","65","930","3516490107724487"
"76989815350","66880900306","20080306","08:46:20","38","930","3516490107724487"
"76989815350","66880900306","20080306","13:50:30","81","07DD","3516490107724487"
"76989815350","66880900306","20080301","14:32:41","26","07FA","3516490107724487"
"76989815350","66880900306","20080306","08:42:13","79","0AFC","3516490107724487"
"76989815350","66880900306","20080306","14:25:55","4","1C9A","3516490107724487"
"76989815350","66880900306","20080301","16:21:40","86","1C9B","3516490107724487"
"76989815350","67329410538","20080301","10:22:02","14","07FA","3516490107724487"
"76989815350","67329410538","20080301","13:56:11","25","07FA","3516490107724487"
"76989815350","68000000001","20080302","23:53:17","38","930","3516490107724487"
"76989815350","68000000001","20080306","20:20:23","23","930","3516490107724487"
"76989815350","68000000001","20080307","22:29:07","43","930","3516490107724487"
"76989815350","68000000001","20080303","08:32:54","103","07DB","3516490107724487"
"76989815350","68000000001","20080303","08:34:44","58","07DB","3516490107724487"
"76989815350","68055818337","20080302","09:48:53","41","0AF1","3516490107724487"
"76989815350","68055818337","20080302","10:07:23","44","1C8F","3516490107724487"
"76989815350","68055818337","20080302","10:23:25","82","1C8F","3516490107724487"
"76989815350","68055818337","20080302","10:28:45","8","1C90","3516490107724487"
"76989815350","70100200301","20080306","09:00:47","13","07DD","3516490107724487"
"76989815350","71720200301","20080303","14:15:55","24","1C8F","3516490107724487"
"76989815350","72950200303","20080302","13:03:49","46","930","3516490107724487"
"76989815350","73710900308","20080302","15:38:45","39","1B96","3516490107724487"
"76989815350","78719815431","20080304","15:46:32","36","930","3516490107724487"
"76989815350","78719815431","20080307","17:38:42","110","08E1","3516490107724487"
"76989815350","80629410538","20080304","15:09:56","45","930","3516490107724487"
"76989815350","80830200302","20080306","13:53:03","16","07DD","3516490107724487"
"76989815350","81409815433","20080305","14:51:14","103","930","3516490107724487"
"76989815350","81409815433","20080305","14:58:13","53","930","3516490107724487"
"76989815350","82020500309","20080301","17:48:45","15","0B4B","3516490107724487"
"76989815350","83680600808","20080304","17:33:10","117","930","3516490107724487"
"76989815350","85828310538","20080305","16:24:15","10","07FA","3516490107724487"
"76989815350","85828310538","20080304","08:24:51","23","080D","3516490107724487"
"76989815350","85940200301","20080305","16:07:32","15","07FA","3516490107724487"
"76989815350","85940200301","20080305","11:22:02","15","08E1","3516490107724487"
"76989815350","87630600303","20080304","14:55:04","31","0AFC","3516490107724487"
"76989815350","87630600303","20080304","10:56:21","24","1C90","3516490107724487"
"76989815350","88441015338","20080301","22:57:02","18","930","3516490107724487"
"76989815350","88441015338","20080301","21:55:21","34","1177","3516490107724487"
"76989815350","88670400608","20080301","17:41:35","29","080F","3516490107724487"
"76989815350","89995816238","20080303","14:14:15","14","07DC","3516490107724487"
"76989815350","90055818337","20080303","10:54:54","23","157E","3516490107724487"
"76989815350","90563213538","20080304","09:03:32","44","07DD","3516490107724487"
"76989815350","90563213538","20080304","09:08:51","7","08E0","3516490107724487"
"76989815350","91870200301","20080305","08:50:37","20","819","3516490107724487"
"76989815350","91870200301","20080305","08:41:55","21","08E1","3516490107724487"
"76989815350","91870200301","20080302","08:49:41","36","0AFC","3516490107724487"
"76989815350","91870200301","20080304","08:59:34","35","1C9B","3516490107724487"
"76989815350","93593316538","20080301","08:37:25","16","930","3516490107724487"
"76989815350","93618815332","20080301","16:43:51","67","0B7F","3516490107724487"
"76989815350","93768815332","20080301","09:01:56","8","07DC","3516490107724487"
"76989815350","95406410538","20080307","13:21:56","179","51","3516490107724487"
"76989815350","95406410538","20080306","16:40:29","75","860","3516490107724487"
"76989815350","95406410538","20080307","21:47:01","126","930","3516490107724487"
"76989815350","95406410538","20080307","23:09:16","924","930","3516490107724487"
"76989815350","95406410538","20080308","00:14:21","43","930","3516490107724487"
"76989815350","95406410538","20080306","17:58:20","67","931","3516490107724487"
"76989815350","95406410538","20080305","10:33:07","20","07DB","3516490107724487"
"76989815350","95406410538","20080305","15:22:57","86","08E0","3516490107724487"
"76989815350","96205816235","20080301","13:33:12","18","930","3516490107724487"
"76989815350","97608310538","20080305","14:41:16","63","930","3516490107724487"
"76989815350","97608310538","20080305","15:55:01","11","07DC","3516490107724487"
"76989815350","97710200306","20080307","12:49:45","27","51","3516490107724487"
"76989815350","97710200306","20080307","12:56:13","13","51","3516490107724487"
"76989815350","97710200306","20080302","10:56:50","20","930","3516490107724487"
"76989815350","97710200306","20080302","11:00:07","7","931","3516490107724487"
"76989815350","97710200306","20080307","14:56:46","40","07DB","3516490107724487"
"76989815350","97710200306","20080307","19:16:35","19","07DB","3516490107724487"
"76989815350","97710200306","20080307","19:17:12","13","07DB","3516490107724487"
"76989815350","97710200306","20080301","15:26:32","18","07FA","3516490107724487"
"76989815350","97710200306","20080303","11:47:12","20","092F","3516490107724487"
"76989815350","97710200306","20080302","09:47:53","16","0AF1","3516490107724487"
"76989815350","97710200306","20080307","10:08:59","40","0B4B","3516490107724487"
"76989815350","97710200306","20080302","10:21:36","8","1C8F","3516490107724487"
"76989815350","99428815332","20080301","12:50:16","68","930","3516490107724487"
"76989815350","99876415538","20080307","14:23:36","34","145D","3516490107724487"
"76495818333","1588718436","20080303","10:05:06","33","109B","355355006216020"
"76495818333","1588718436","20080303","09:46:52","211","109B","355355006216020"
"76495818333","1588718436","20080305","10:15:42","103","109B","355355006216020"
"76495818333","1588718436","20080306","09:38:52","13","109B","355355006216020"
"76495818333","3965411534","20080302","11:19:11","153","109B","355355006216020"
"76495818333","6626315538","20080306","16:15:38","29","0FB6","355355006216020"
"76495818333","10770317531","20080304","07:22:58","55","109B","355355006216020"
"76495818333","10770317531","20080307","09:57:10","104","134D","355355006216020"
"76495818333","11170900706","20080307","09:34:35","58","109B","355355006216020"
"76495818333","11170900706","20080307","09:49:28","61","23DE","355355006216020"
"76495818333","14606414537","20080304","09:40:37","42","1025","355355006216020"
"76495818333","14606414537","20080302","20:28:22","37","109B","355355006216020"
"76495818333","14606414537","20080303","11:00:40","8","109B","355355006216020"
"76495818333","14606414537","20080304","13:49:05","27","109B","355355006216020"
"76495818333","14606414537","20080304","14:02:48","49","109B","355355006216020"
"76495818333","14606414537","20080303","10:33:45","46","10D7","355355006216020"
"76495818333","14606414537","20080303","10:39:58","20","10D7","355355006216020"
"76495818333","17073217135","20080301","08:57:34","41","109B","355355006216020"
"76495818333","18617719337","20080307","18:21:55","26","109B","355355006216020"
"76495818333","18877510433","20080306","14:10:23","99","109B","355355006216020"
"76495818333","18877510433","20080307","07:21:46","59","109B","355355006216020"
"76495818333","18877510433","20080307","16:14:32","54","109B","355355006216020"
"76495818333","18877510433","20080307","16:17:41","117","109B","355355006216020"
"76495818333","21817319235","20080307","09:22:53","104","109B","355355006216020"
"76495818333","28298016650","20080304","11:15:23","90","1024","355355006216020"
"76495818333","28298016650","20080304","08:58:29","9","109B","355355006216020"
"76495818333","30816318538","20080307","16:16:35","11","109B","355355006216020"
"76495818333","30816318538","20080307","16:21:05","24","109B","355355006216020"
"76495818333","30816318538","20080307","14:28:10","13","10D7","355355006216020"
"76495818333","31508410538","20080306","10:14:30","40","109B","355355006216020"
"76495818333","31508410538","20080306","09:39:27","62","109B","355355006216020"
"76495818333","31508410538","20080306","19:42:37","56","109B","355355006216020"
"76495818333","33447719130","20080301","08:56:06","76","109B","355355006216020"
"76495818333","33447719130","20080301","10:09:06","103","109B","355355006216020"
"76495818333","33447719130","20080301","08:38:19","80","109B","355355006216020"
"76495818333","33447719130","20080303","08:02:32","18","109B","355355006216020"
"76495818333","38160500201","20080305","07:25:43","139","109B","355355006216020"
"76495818333","38659016937","20080302","21:27:52","88","10D9","355355006216020"
"76495818333","38835718330","20080307","13:27:25","13","109B","355355006216020"
"76495818333","38835718330","20080307","21:33:47","181","109B","355355006216020"
"76495818333","38835718330","20080307","22:37:43","79","109B","355355006216020"
"76495818333","38835718330","20080307","09:44:59","150","109D","355355006216020"
"76495818333","38835718330","20080307","14:29:27","19","10D7","355355006216020"
"76495818333","38835718330","20080307","14:24:41","9","10D9","355355006216020"
"76495818333","38835718330","20080307","09:54:28","61","134D","355355006216020"
"76495818333","43020200603","20080306","16:27:25","100","109B","355355006216020"
"76495818333","43020200603","20080306","12:13:10","79","10D9","355355006216020"
"76495818333","43128617157","20080303","10:46:17","53","109B","355355006216020"
"76495818333","46160816950","20080302","08:29:26","57","109B","355355006216020"
"76495818333","55085816238","20080307","16:52:51","81","109B","355355006216020"
"76495818333","55505818336","20080305","14:52:33","19","1025","355355006216020"
"76495818333","55505818336","20080303","08:56:45","17","109B","355355006216020"
"76495818333","56209916431","20080306","18:11:49","84","109B","355355006216020"
"76495818333","56209916431","20080307","19:38:38","92","109B","355355006216020"
"76495818333","56209916431","20080307","19:45:19","43","109B","355355006216020"
"76495818333","56209916431","20080306","15:54:16","87","109D","355355006216020"
"76495818333","56389815332","20080303","12:15:41","76","109B","355355006216020"
"76495818333","56908410538","20080306","14:59:17","36","0FB5","355355006216020"
"76495818333","56908410538","20080306","17:40:22","120","109B","355355006216020"
"76495818333","56908410538","20080306","18:11:08","12","109B","355355006216020"
"76495818333","56908410538","20080306","18:54:36","110","109B","355355006216020"
"76495818333","56908410538","20080307","19:40:54","109","109B","355355006216020"
"76495818333","56908410538","20080307","19:46:19","52","109B","355355006216020"
"76495818333","56908410538","20080307","19:29:33","59","109B","355355006216020"
"76495818333","56908410538","20080306","15:58:53","51","10D7","355355006216020"
"76495818333","58178718436","20080303","08:46:47","45","109B","355355006216020"
"76495818333","58178718436","20080307","15:03:49","75","109B","355355006216020"
"76495818333","58178718436","20080307","15:24:05","66","109B","355355006216020"
"76495818333","58178718436","20080307","17:43:25","56","109B","355355006216020"
"76495818333","58178718436","20080307","17:16:12","75","109B","355355006216020"
"76495818333","58178718436","20080307","17:20:02","12","109B","355355006216020"
"76495818333","58373112530","20080306","15:28:27","103","0FB5","355355006216020"
"76495818333","58373112530","20080306","15:31:34","47","0FDE","355355006216020"
"76495818333","58373112530","20080306","15:49:25","15","0FDF","355355006216020"
"76495818333","58373112530","20080301","09:37:03","15","109B","355355006216020"
"76495818333","58373112530","20080307","13:53:28","71","109B","355355006216020"
"76495818333","58373112530","20080307","13:50:48","15","109B","355355006216020"
"76495818333","58373112530","20080307","13:48:48","33","109B","355355006216020"
"76495818333","60510300605","20080305","12:45:02","84","109B","355355006216020"
"76495818333","61759016650","20080305","21:03:29","23","109B","355355006216020"
"76495818333","61759016650","20080306","12:49:29","19","109B","355355006216020"
"76495818333","61759016650","20080306","10:57:29","13","109B","355355006216020"
"76495818333","61850608703","20080306","09:51:18","38","109B","355355006216020"
"76495818333","64911818839","20080306","16:01:01","102","0FB6","355355006216020"
"76495818333","64911818839","20080304","08:31:04","25","109B","355355006216020"
"76495818333","64911818839","20080306","18:20:59","49","109B","355355006216020"
"76495818333","64911818839","20080306","21:49:02","182","109B","355355006216020"
"76495818333","64911818839","20080307","06:55:32","104","109B","355355006216020"
"76495818333","64911818839","20080304","08:59:55","22","109D","355355006216020"
"76495818333","64911818839","20080304","15:18:05","41","109D","355355006216020"
"76495818333","64911818839","20080306","19:04:12","9","109D","355355006216020"
"76495818333","64911818839","20080307","09:11:14","78","10D9","355355006216020"
"76495818333","65173410631","20080305","08:39:25","39","109B","355355006216020"
"76495818333","65173410631","20080305","12:55:14","42","109B","355355006216020"
"76495818333","66610300605","20080303","10:14:07","26","0FD5","355355006216020"
"76495818333","66610300605","20080302","15:50:28","65","109B","355355006216020"
"76495818333","66610300605","20080303","15:42:47","66","109B","355355006216020"
"76495818333","66610300605","20080303","11:06:21","33","109B","355355006216020"
"76495818333","66610300605","20080306","09:41:27","39","109B","355355006216020"
"76495818333","66610300605","20080306","10:20:55","26","109B","355355006216020"
"76495818333","66610300605","20080307","17:50:43","70","109B","355355006216020"
"76495818333","66732417531","20080307","15:33:01","78","109B","355355006216020"
"76495818333","66732417531","20080307","17:18:25","56","109B","355355006216020"
"76495818333","66732417531","20080307","15:00:13","41","109D","355355006216020"
"76495818333","66732417531","20080307","15:14:16","63","10D9","355355006216020"
"76495818333","66949715437","20080307","17:09:44","20","109B","355355006216020"
"76495818333","67172511037","20080307","11:02:16","54","1381","355355006216020"
"76495818333","67172511037","20080306","15:19:45","134","0FB5","355355006216020"
"76495818333","67172511037","20080307","15:05:55","87","0FB7","355355006216020"
"76495818333","67172511037","20080303","09:55:59","88","109B","355355006216020"
"76495818333","67172511037","20080303","11:36:55","16","109B","355355006216020"
