"caller_id","callee_id","date","time","call_duration","cell_id","imei"
"34726616838","60460600301","20080307","17:36:32","159","000D","356426018288640"
"34726616838","68000000001","20080306","10:11:48","45","1435","356426018288640"
"34726616838","68000000001","20080307","21:12:17","37","025B","356426018288640"
"34726616838","77469612738","20080307","19:04:10","101","125","356426018288640"
"34726616838","77469612738","20080307","19:12:22","12","125","356426018288640"
"34726616838","77469612738","20080307","20:10:33","1422","180","356426018288640"
"34726616838","77469612738","20080307","15:06:58","531","1433","356426018288640"
"34726616838","77469612738","20080307","14:01:33","317","1435","356426018288640"
"34726616838","77469612738","20080307","13:49:42","17","1435","356426018288640"
"34726616838","77469612738","20080307","14:35:51","14","1435","356426018288640"
"34726616838","77469612738","20080307","13:04:42","99","1435","356426018288640"
"34726616838","77469612738","20080307","13:31:37","27","1435","356426018288640"
"34726616838","77469612738","20080307","14:22:11","18","1435","356426018288640"
"34726616838","77469612738","20080307","15:43:47","392","1435","356426018288640"
"34726616838","77469612738","20080307","15:26:44","330","1435","356426018288640"
"34726616838","77469612738","20080307","14:56:18","186","1435","356426018288640"
"34726616838","77469612738","20080307","15:00:27","38","1435","356426018288640"
"34726616838","77469612738","20080307","18:01:24","22","000D","356426018288640"
"34726616838","77469612738","20080307","17:47:53","101","000D","356426018288640"
"34726616838","77469612738","20080307","18:09:26","85","000D","356426018288640"
"34726616838","77469612738","20080307","17:57:07","92","000D","356426018288640"
"34726616838","77469612738","20080307","19:10:59","21","000D","356426018288640"
"34726616838","77469612738","20080307","19:42:55","32","001F","356426018288640"
"34726616838","77469612738","20080307","18:42:20","28","14DD","356426018288640"
"34726616838","77469612738","20080307","20:37:16","570","14DF","356426018288640"
"34726616838","83119116354","20080306","13:03:46","36","1433","356426018288640"
"34726616838","83539814950","20080306","10:25:59","182","1433","356426018288640"
"34726616838","83539814950","20080306","10:14:55","55","1433","356426018288640"
"34726616838","85089710636","20080306","12:56:53","160","1433","356426018288640"
"34726616838","88550000009","20080307","14:17:11","65","1435","356426018288640"
"34726616838","88550000009","20080307","15:04:13","68","1435","356426018288640"
"34726616838","88856219738","20080306","12:36:23","25","1433","356426018288640"
"34726616838","88884916434","20080306","11:48:05","120","1433","356426018288640"
"34726616838","92929417156","20080306","12:20:14","68","1433","356426018288640"
"34726616838","93529110250","20080306","12:37:00","232","1433","356426018288640"
"34726616838","94600200306","20080307","18:35:48","157","14DD","356426018288640"
"34726616838","94600200306","20080307","18:30:00","23","14DD","356426018288640"
"34726616838","96499210139","20080306","13:12:28","181","1433","356426018288640"
"34726616838","96563312338","20080307","14:24:24","45","1435","356426018288640"
"62360310558","8687310538","20080306","15:32:40","82","459","3531100026493122"
"62360310558","8687310538","20080304","16:42:25","123","05A3","3531100026493122"
"62360310558","8687310538","20080307","07:31:42","165","07BD","3531100026493122"
"62360310558","12345816233","20080307","08:47:39","30","07BD","3531100026493122"
"62360310558","13489815351","20080307","08:08:11","212","05A3","3531100026493122"
"62360310558","20660312056","20080306","14:16:46","34","106","3531100026493122"
"62360310558","20660312056","20080307","20:11:34","75","457","3531100026493122"
"62360310558","20660312056","20080306","18:53:29","98","00A2","3531100026493122"
"62360310558","20660312056","20080306","18:58:39","35","00A2","3531100026493122"
"62360310558","20660312056","20080306","19:02:25","34","00A2","3531100026493122"
"62360310558","20660312056","20080306","20:51:59","332","041D","3531100026493122"
"62360310558","20660312056","20080307","16:22:00","35","07BD","3531100026493122"
"62360310558","20660312056","20080307","15:29:38","1167","07BD","3531100026493122"
"62360310558","21750200603","20080307","16:09:09","50","07BD","3531100026493122"
"62360310558","23580116456","20080305","20:17:46","18","341","3531100026493122"
"62360310558","33060200800","20080307","10:44:34","108","745","3531100026493122"
"62360310558","33845716136","20080306","20:08:21","31","459","3531100026493122"
"62360310558","33845716136","20080307","16:37:30","185","459","3531100026493122"
"62360310558","33845716136","20080305","14:08:39","30","579","3531100026493122"
"62360310558","33845716136","20080307","09:04:32","81","041B","3531100026493122"
"62360310558","33845716136","20080306","20:09:18","61","04DA","3531100026493122"
"62360310558","33845716136","20080305","09:53:42","158","05A3","3531100026493122"
"62360310558","38440300703","20080306","14:30:49","56","04ED","3531100026493122"
"62360310558","38440300703","20080306","14:32:06","97","04EE","3531100026493122"
"62360310558","38440300703","20080306","14:27:56","16","050B","3531100026493122"
"62360310558","38440300703","20080306","15:57:33","43","07BD","3531100026493122"
"62360310558","38440300703","20080306","13:57:24","31","142B","3531100026493122"
"62360310558","44780718237","20080307","19:17:01","191","747","3531100026493122"
"62360310558","44780718237","20080307","16:19:29","68","06BB","3531100026493122"
"62360310558","44780718237","20080307","08:35:00","192","07BD","3531100026493122"
"62360310558","44780718237","20080307","16:07:04","38","07BD","3531100026493122"
"62360310558","44810400801","20080307","13:18:21","321","746","3531100026493122"
"62360310558","51714210631","20080304","17:46:05","61","745","3531100026493122"
"62360310558","51714210631","20080304","17:41:21","153","06BA","3531100026493122"
"62360310558","51714210631","20080304","21:39:24","107","07BD","3531100026493122"
"62360310558","53084310538","20080307","16:14:22","101","05A3","3531100026493122"
"62360310558","53411116531","20080306","18:56:07","42","00A2","3531100026493122"
"62360310558","53411116531","20080304","16:15:25","100","07BF","3531100026493122"
"62360310558","55000300807","20080306","16:57:43","186","061B","3531100026493122"
"62360310558","55000300807","20080306","16:10:17","97","07BD","3531100026493122"
"62360310558","58235818333","20080307","11:37:52","125","431","3531100026493122"
"62360310558","58235818333","20080307","07:45:19","103","07BD","3531100026493122"
"62360310558","58798310531","20080307","10:56:38","301","745","3531100026493122"
"62360310558","58798310531","20080307","10:20:16","61","746","3531100026493122"
"62360310558","58798310531","20080307","15:14:41","355","07BD","3531100026493122"
"62360310558","59173416538","20080306","14:47:26","13","041D","3531100026493122"
"62360310558","60476310538","20080307","10:18:50","14","457","3531100026493122"
"62360310558","60476310538","20080305","11:17:55","6","041D","3531100026493122"
"62360310558","60476310538","20080305","11:19:06","30","041D","3531100026493122"
"62360310558","60476310538","20080304","17:31:55","20","07BD","3531100026493122"
"62360310558","60476310538","20080304","17:12:29","144","07BD","3531100026493122"
"62360310558","60476310538","20080305","08:12:26","14","07BD","3531100026493122"
"62360310558","60476310538","20080306","16:06:19","35","07BD","3531100026493122"
"62360310558","60920016535","20080307","07:38:49","181","07BD","3531100026493122"
"62360310558","62351310530","20080305","19:39:36","743","341","3531100026493122"
"62360310558","66310200606","20080306","08:21:49","56","341","3531100026493122"
"62360310558","66310200606","20080307","14:04:16","182","431","3531100026493122"
"62360310558","66310200606","20080307","13:11:19","108","431","3531100026493122"
"62360310558","66310200606","20080307","13:13:22","286","431","3531100026493122"
"62360310558","66310200606","20080307","13:24:36","289","431","3531100026493122"
"62360310558","66310200606","20080305","09:25:02","31","07BD","3531100026493122"
"62360310558","66310200606","20080307","10:13:14","69","07BD","3531100026493122"
"62360310558","69613015531","20080305","11:35:07","102","431","3531100026493122"
"62360310558","75587819330","20080307","07:58:24","142","05A3","3531100026493122"
"62360310558","81655716138","20080307","08:56:00","13","05A1","3531100026493122"
"62360310558","81655716138","20080307","15:21:30","402","07BD","3531100026493122"
"62360310558","81655716138","20080306","14:01:11","68","169F","3531100026493122"
"62360310558","85293617532","20080306","14:19:26","465","297","3531100026493122"
"62360310558","86005818330","20080306","13:52:53","188","00F1","3531100026493122"
"62360310558","86005818330","20080307","16:18:20","45","06BB","3531100026493122"
"62360310558","87793310655","20080304","14:51:42","23","07BD","3531100026493122"
"62360310558","87793310655","20080304","15:06:40","35","07BD","3531100026493122"
"62360310558","88833213539","20080307","11:05:37","2","745","3531100026493122"
"62360310558","88833213539","20080306","08:29:16","12","033F","3531100026493122"
"62360310558","88833213539","20080307","08:33:52","35","07BD","3531100026493122"
"62360310558","89076418538","20080306","16:54:28","107","06C4","3531100026493122"
"62360310558","89076418538","20080307","17:08:11","15","07BD","3531100026493122"
"62360310558","92256310538","20080306","20:47:36","98","041D","3531100026493122"
"62360310558","92256310538","20080304","16:30:00","241","07BD","3531100026493122"
"62360310558","92256310538","20080306","15:50:45","49","07BD","3531100026493122"
"62360310558","96960700607","20080307","11:42:01","98","431","3531100026493122"
"62360310558","96960700607","20080307","12:13:45","252","431","3531100026493122"
"62360310558","96960700607","20080307","11:56:55","36","431","3531100026493122"
"62360310558","96960700607","20080307","14:25:41","479","431","3531100026493122"
"62360310558","96960700607","20080307","13:33:45","385","431","3531100026493122"
"62360310558","96960700607","20080307","09:57:03","5","745","3531100026493122"
"62360310558","96960700607","20080307","11:02:07","118","745","3531100026493122"
"62360310558","96960700607","20080307","10:54:35","34","745","3531100026493122"
"62360310558","96960700607","20080307","11:31:10","371","745","3531100026493122"
"62360310558","96960700607","20080307","10:11:16","18","07BD","3531100026493122"
"62360310558","96960700607","20080307","07:35:00","78","07BD","3531100026493122"
"62360310558","96960700607","20080307","07:48:24","108","07BD","3531100026493122"
"62360310558","96960700607","20080307","08:40:45","139","07BD","3531100026493122"
"62360310558","96960700607","20080307","15:04:56","198","07BD","3531100026493122"
"62360310558","99373410538","20080304","17:51:55","30","745","3531100026493122"
"62360310558","99909815439","20080306","14:48:07","23","457","3531100026493122"
"62360310558","99909815439","20080306","14:46:12","57","458","3531100026493122"
"62360310558","99909815439","20080304","14:52:39","33","07BD","3531100026493122"
"62360310558","99909815439","20080304","16:55:46","99","07BD","3531100026493122"
"62360310558","99909815439","20080304","16:58:01","21","07BD","3531100026493122"
"40308815450","6806419538","20080304","14:51:03","47","143","356260006686000"
"40308815450","10680000100","20080304","12:51:26","5","143","356260006686000"
"40308815450","10680000100","20080305","10:51:21","4","143","356260006686000"
"40308815450","10680000100","20080305","16:38:45","7","143","356260006686000"
"40308815450","10680000100","20080306","12:25:16","6","143","356260006686000"
"40308815450","10680000100","20080307","03:19:45","3","143","356260006686000"
"40308815450","13325816230","20080305","09:30:31","24","143","356260006686000"
"40308815450","13325816230","20080305","23:06:52","8","143","356260006686000"
"40308815450","13325816230","20080307","21:18:06","95","143","356260006686000"
"40308815450","16563111851","20080304","13:11:24","43","143","356260006686000"
"40308815450","16563111851","20080304","14:11:11","60","143","356260006686000"
"40308815450","20680000100","20080305","16:39:30","9","143","356260006686000"
"40308815450","21880815338","20080304","16:12:14","188","143","356260006686000"
"40308815450","21880815338","20080304","18:09:15","157","143","356260006686000"
"40308815450","21880815338","20080304","18:14:03","48","143","356260006686000"
"40308815450","21880815338","20080305","07:55:37","38","143","356260006686000"
"40308815450","21880815338","20080305","08:23:27","161","143","356260006686000"
"40308815450","21880815338","20080305","16:05:51","92","143","356260006686000"
"40308815450","21880815338","20080305","18:52:45","303","143","356260006686000"
"40308815450","21880815338","20080305","18:58:16","199","143","356260006686000"
"40308815450","21880815338","20080306","15:05:12","27","143","356260006686000"
"40308815450","21880815338","20080306","22:30:19","36","143","356260006686000"
"40308815450","21880815338","20080306","22:19:42","125","143","356260006686000"
"40308815450","21880815338","20080306","23:04:24","28","143","356260006686000"
"40308815450","21880815338","20080307","12:18:14","49","143","356260006686000"
"40308815450","21880815338","20080307","11:57:24","1","143","356260006686000"
"40308815450","21880815338","20080307","19:41:13","43","143","356260006686000"
"40308815450","28430815354","20080304","17:04:42","90","143","356260006686000"
"40308815450","28430815354","20080304","17:07:42","20","143","356260006686000"
"40308815450","28430815354","20080307","19:31:05","113","143","356260006686000"
"40308815450","33676417538","20080306","19:44:03","38","143","356260006686000"
"40308815450","33676417538","20080306","19:56:07","14","143","356260006686000"
"40308815450","33676417538","20080306","20:17:33","12","143","356260006686000"
"40308815450","33676417538","20080306","20:26:42","21","143","356260006686000"
"40308815450","33676417538","20080306","20:42:42","29","143","356260006686000"
"40308815450","40718815352","20080305","09:09:18","56","143","356260006686000"
"40308815450","4.11e+10","20080304","14:46:47","46","143","356260006686000"
"40308815450","4.11e+10","20080304","14:48:08","49","143","356260006686000"
"40308815450","4.11e+10","20080306","12:46:26","24","143","356260006686000"
"40308815450","56840600600","20080305","11:24:34","88","143","356260006686000"
"40308815450","56840600600","20080305","11:17:51","76","143","356260006686000"
"40308815450","57710816954","20080304","15:05:12","269","143","356260006686000"
"40308815450","57710816954","20080305","07:44:43","103","143","356260006686000"
"40308815450","57710816954","20080306","22:18:39","43","143","356260006686000"
"40308815450","57710816954","20080306","22:36:10","16","143","356260006686000"
"40308815450","57710816954","20080306","22:01:05","292","143","356260006686000"
"40308815450","58458016651","20080304","15:11:29","289","143","356260006686000"
"40308815450","58458016651","20080304","16:22:38","287","143","356260006686000"
"40308815450","58458016651","20080304","19:19:27","91","143","356260006686000"
"40308815450","58458016651","20080306","13:04:22","249","143","356260006686000"
"40308815450","58458016651","20080306","17:58:40","41","143","356260006686000"
"40308815450","58458016651","20080306","22:27:28","96","143","356260006686000"
"40308815450","58630410558","20080306","15:28:21","70","143","356260006686000"
"40308815450","58630410558","20080306","18:55:22","70","143","356260006686000"
"40308815450","58630410558","20080306","19:09:30","23","143","356260006686000"
"40308815450","58630410558","20080306","20:52:06","31","143","356260006686000"
"40308815450","58630410558","20080306","21:55:05","209","143","356260006686000"
"40308815450","66651718138","20080307","09:08:46","33","143","356260006686000"
"40308815450","68000000001","20080306","15:30:40","26","143","356260006686000"
"40308815450","70680000100","20080304","16:37:59","8","143","356260006686000"
"40308815450","70680000100","20080305","05:53:14","5","143","356260006686000"
"40308815450","70680000100","20080305","07:09:15","5","143","356260006686000"
"40308815450","70680000100","20080306","09:58:42","6","143","356260006686000"
"40308815450","70680000100","20080306","22:09:25","6","143","356260006686000"
"40308815450","70680000100","20080307","09:03:27","8","143","356260006686000"
"40308815450","70680000100","20080307","09:03:44","5","143","356260006686000"
"40308815450","71836317538","20080304","14:33:51","20","143","356260006686000"
"40308815450","72844417538","20080304","16:16:05","103","143","356260006686000"
"40308815450","72844417538","20080304","17:00:07","109","143","356260006686000"
"40308815450","72844417538","20080305","15:04:14","94","143","356260006686000"
"40308815450","75036419538","20080304","14:22:29","12","143","356260006686000"
"40308815450","77721817633","20080307","19:38:37","38","143","356260006686000"
"40308815450","77965716136","20080305","10:29:38","88","143","356260006686000"
"40308815450","78050816551","20080306","19:01:24","55","143","356260006686000"
"40308815450","78970711138","20080306","22:39:07","3","143","356260006686000"
"40308815450","82460815350","20080306","13:11:40","18","143","356260006686000"
"40308815450","82460815350","20080306","15:47:31","74","143","356260006686000"
"40308815450","86060800808","20080306","12:47:17","21","143","356260006686000"
"40308815450","86320600802","20080304","14:05:29","56","143","356260006686000"
"40308815450","86320600802","20080304","16:32:33","23","143","356260006686000"
"40308815450","86320600802","20080304","16:34:11","110","143","356260006686000"
"40308815450","86320600802","20080304","16:06:21","177","143","356260006686000"
"40308815450","86320600802","20080305","07:10:44","200","143","356260006686000"
"40308815450","86320600802","20080305","08:32:08","117","143","356260006686000"
"40308815450","86320600802","20080305","15:11:38","47","143","356260006686000"
"40308815450","86320600802","20080306","18:37:22","9","143","356260006686000"
"40308815450","86320600802","20080306","19:42:37","62","143","356260006686000"
"40308815450","90275816239","20080304","17:21:50","101","143","356260006686000"
"40308815450","96129815438","20080304","17:12:20","52","143","356260006686000"
"40308815450","99739016651","20080304","15:00:42","63","143","356260006686000"
"40308815450","99739016651","20080304","15:55:29","17","143","356260006686000"
"40308815450","99739016651","20080304","18:13:01","20","143","356260006686000"
"40308815450","99739016651","20080305","07:18:54","19","143","356260006686000"
"40308815450","99739016651","20080305","17:34:46","26","143","356260006686000"
"40308815450","99739016651","20080305","16:32:10","73","143","356260006686000"
"40308815450","99739016651","20080306","12:55:37","14","143","356260006686000"
"40308815450","99739016651","20080306","11:29:45","16","143","356260006686000"
"40308815450","99739016651","20080306","12:32:05","6","143","356260006686000"
"40308815450","99739016651","20080307","10:10:20","29","143","356260006686000"
"40308815450","99739016651","20080307","11:08:08","41","143","356260006686000"
"75685816330","9280000609","20080307","11:42:16","25","1574","3542610116944401"
"75685816330","9280000609","20080307","11:51:22","26","1574","3542610116944401"
"75685816330","9280000609","20080307","11:13:46","62","1574","3542610116944401"
"75685816330","10680000100","20080306","15:14:02","1","51","3542610116944401"
"75685816330","10680000100","20080304","16:42:32","1","53","3542610116944401"
"75685816330","10680000100","20080307","07:51:14","3","174","3542610116944401"
"75685816330","10680000100","20080307","18:18:35","2","246","3542610116944401"
"75685816330","10680000100","20080307","19:59:29","2","246","3542610116944401"
"75685816330","10680000100","20080305","14:24:25","2","1574","3542610116944401"
"75685816330","10680000100","20080306","17:28:18","2","1574","3542610116944401"
"75685816330","10680000100","20080307","11:06:50","2","1575","3542610116944401"
"75685816330","12295818339","20080304","11:33:02","51","51","3542610116944401"
"75685816330","12295818339","20080304","11:47:24","32","1574","3542610116944401"
"75685816330","12295818339","20080304","11:16:58","15","1574","3542610116944401"
"75685816330","13580200800","20080306","21:11:50","126","246","3542610116944401"
"75685816330","15658310538","20080304","11:34:27","96","1574","3542610116944401"
"75685816330","19580600605","20080307","10:35:33","49","193","3542610116944401"
"75685816330","19580600605","20080306","17:27:24","40","1574","3542610116944401"
"75685816330","19580600605","20080304","10:08:16","111","14AC","3542610116944401"
"75685816330","23891818132","20080304","15:15:39","45","51","3542610116944401"
"75685816330","23891818132","20080305","14:17:04","33","1574","3542610116944401"
"75685816330","23891818132","20080307","11:18:24","37","1574","3542610116944401"
"75685816330","29479815439","20080307","09:41:30","163","246","3542610116944401"
"75685816330","55320700605","20080306","17:15:45","47","1575","3542610116944401"
"75685816330","61505716138","20080304","10:12:44","13","51","3542610116944401"
"75685816330","61505716138","20080306","09:29:36","31","323","3542610116944401"
"75685816330","62554016836","20080306","11:15:23","71","1574","3542610116944401"
"75685816330","63950815335","20080307","11:12:36","43","1574","3542610116944401"
"75685816330","64555818334","20080304","16:54:43","35","53","3542610116944401"
"75685816330","64555818334","20080304","11:04:35","36","1574","3542610116944401"
"75685816330","64555818334","20080305","17:12:09","29","1574","3542610116944401"
"75685816330","64555818334","20080305","14:30:08","66","1575","3542610116944401"
"75685816330","65038815436","20080307","14:14:08","51","1574","3542610116944401"
"75685816330","67878815330","20080304","11:36:27","75","1574","3542610116944401"
"75685816330","68988815334","20080305","15:07:51","70","1574","3542610116944401"
"75685816330","69764316538","20080305","10:01:43","58","51","3542610116944401"
"75685816330","69764316538","20080307","14:33:48","44","51","3542610116944401"
"75685816330","69764316538","20080304","11:08:20","194","1574","3542610116944401"
"75685816330","69764316538","20080305","11:40:25","126","1574","3542610116944401"
"75685816330","70190200808","20080304","14:50:11","65","1574","3542610116944401"
"75685816330","70680000100","20080305","10:22:31","6","246","3542610116944401"
"75685816330","70680000100","20080306","09:58:05","6","246","3542610116944401"
"75685816330","70680000100","20080304","11:11:46","5","1574","3542610116944401"
"75685816330","70680000100","20080306","19:45:12","5","1574","3542610116944401"
"75685816330","70680000100","20080307","14:18:08","6","1574","3542610116944401"
"75685816330","71329815438","20080306","11:13:24","27","51","3542610116944401"
"75685816330","71329815438","20080306","17:01:25","159","51","3542610116944401"
"75685816330","71329815438","20080307","15:48:57","23","51","3542610116944401"
"75685816330","71329815438","20080307","17:41:14","26","52","3542610116944401"
"75685816330","71329815438","20080307","17:50:36","22","52","3542610116944401"
"75685816330","71329815438","20080305","19:47:30","18","1574","3542610116944401"
"75685816330","71329815438","20080306","11:12:53","1","1574","3542610116944401"
"75685816330","71329815438","20080306","16:53:12","172","1574","3542610116944401"
"75685816330","71329815438","20080306","19:14:35","27","1574","3542610116944401"
"75685816330","71329815438","20080306","19:11:49","97","1574","3542610116944401"
"75685816330","71329815438","20080305","17:29:39","58","1575","3542610116944401"
"75685816330","71329815438","20080305","19:03:20","8","1575","3542610116944401"
"75685816330","71329815438","20080306","19:17:38","23","1575","3542610116944401"
"75685816330","71329815438","20080307","10:53:31","67","1575","3542610116944401"
"75685816330","71329815438","20080307","13:07:55","54","1575","3542610116944401"
"75685816330","71893319538","20080305","14:55:29","27","1574","3542610116944401"
"75685816330","71893319538","20080307","11:00:26","59","1574","3542610116944401"
"75685816330","71893319538","20080305","11:19:55","21","1575","3542610116944401"
"75685816330","77186410538","20080307","09:26:40","119","246","3542610116944401"
"75685816330","82885716136","20080304","10:21:36","54","51","3542610116944401"
"75685816330","82885716136","20080304","16:12:53","76","52","3542610116944401"
"75685816330","82885716136","20080306","11:32:24","71","246","3542610116944401"
"75685816330","82885716136","20080307","17:59:14","144","246","3542610116944401"
"75685816330","82885716136","20080306","09:50:12","100","319","3542610116944401"
"75685816330","82885716136","20080305","17:23:38","41","1574","3542610116944401"
"75685816330","82885716136","20080306","16:21:13","138","00F2","3542610116944401"
"75685816330","84040100808","20080306","14:57:06","30","51","3542610116944401"
"75685816330","84040100808","20080306","17:04:35","98","51","3542610116944401"
"75685816330","84040100808","20080306","19:00:55","2","51","3542610116944401"
"75685816330","84040100808","20080306","19:01:07","3","51","3542610116944401"
"75685816330","84040100808","20080306","19:01:46","53","51","3542610116944401"
"75685816330","84040100808","20080306","19:03:44","81","51","3542610116944401"
"75685816330","84040100808","20080306","20:12:47","32","51","3542610116944401"
"75685816330","84040100808","20080305","10:23:18","32","52","3542610116944401"
"75685816330","84040100808","20080307","08:02:26","74","52","3542610116944401"
"75685816330","84040100808","20080307","17:54:54","18","245","3542610116944401"
"75685816330","84040100808","20080304","16:10:49","52","246","3542610116944401"
"75685816330","84040100808","20080307","08:21:53","86","246","3542610116944401"
"75685816330","84040100808","20080307","07:27:22","123","246","3542610116944401"
"75685816330","84040100808","20080306","19:15:49","14","1574","3542610116944401"
"75685816330","84040100808","20080307","11:05:49","50","1574","3542610116944401"
"75685816330","84040100808","20080307","13:37:05","6","1574","3542610116944401"
"75685816330","84040100808","20080306","19:04:37","29","1575","3542610116944401"
"75685816330","84350500801","20080306","15:46:00","51","51","3542610116944401"
"75685816330","88168815436","20080304","15:09:57","72","1574","3542610116944401"
"75685816330","90375816333","20080305","09:54:46","41","51","3542610116944401"
"75685816330","90375816333","20080307","14:44:50","75","51","3542610116944401"
"75685816330","90375816333","20080307","17:01:47","26","51","3542610116944401"
"75685816330","90375816333","20080307","12:38:53","24","1574","3542610116944401"
"75685816330","90375816333","20080307","11:50:31","36","1574","3542610116944401"
"75685816330","90375816333","20080307","10:57:34","50","1575","3542610116944401"
"75685816330","90860711137","20080306","11:06:25","176","1574","3542610116944401"
"75685816330","94870000609","20080304","10:26:28","345","51","3542610116944401"
"75685816330","98190100603","20080306","20:15:18","68","52","3542610116944401"
"75685816330","99788718435","20080305","11:07:03","49","1574","3542610116944401"
"51928410538","905611838","20080307","09:19:18","40","408","357256001820310"
"51928410538","1253017130","20080305","14:44:30","49","639","357256001820310"
"51928410538","1253017130","20080305","14:46:03","158","639","357256001820310"
"51928410538","3838914932","20080304","12:06:16","97","408","357256001820310"
"51928410538","3838914932","20080306","19:52:15","241","408","357256001820310"
"51928410538","3838914932","20080307","09:14:07","170","408","357256001820310"
"51928410538","3838914932","20080306","18:12:34","87","445","357256001820310"
"51928410538","3838914932","20080303","21:18:37","163","05C0","357256001820310"
"51928410538","7709815331","20080304","11:03:09","101","408","357256001820310"
"51928410538","7709815331","20080304","11:34:17","8","408","357256001820310"
"51928410538","7709815331","20080304","16:46:31","408","408","357256001820310"
"51928410538","7709815331","20080304","20:15:19","241","408","357256001820310"
"51928410538","7709815331","20080306","20:25:47","64","408","357256001820310"
"51928410538","7709815331","20080306","20:28:04","77","408","357256001820310"
"51928410538","7709815331","20080306","20:29:57","236","408","357256001820310"
"51928410538","7709815331","20080306","20:46:20","76","408","357256001820310"
"51928410538","7709815331","20080304","10:10:20","114","444","357256001820310"
"51928410538","7709815331","20080304","10:12:39","176","444","357256001820310"
"51928410538","7709815331","20080304","18:28:53","19","444","357256001820310"
"51928410538","7709815331","20080304","18:29:48","11","444","357256001820310"
